Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,word,word_clean,wn_pos,wn_lexname,wn_lex_clean,wn_level1,wn_level2,wn_level1_name,wn_level2_name
unraveled,18,17,0.24,7.88,3.1,0.94,unraveled,unraveled,v,verb.contact,contact,undo.v.01,change_by_reversal.v.01,undo,change_by_reversal
wackiness,18,17,0.04,7.88,2.89,0.94,wackiness,wackiness,NA,NA,NA,NA,NA,NA,NA
yeller,19,17,0.49,7.88,3.39,0.89,yeller,yeller,n,noun.person,person,communicator.n.01,person.n.01,communicator,person
baton,18,17,2.84,7.94,3.07,0.94,baton,baton,n,noun.artifact,artifact,rod.n.01,implement.n.01,rod,implement
dandy,19,17,4.39,7.94,3.82,0.89,dandy,dandy,n,noun.person,person,man.n.01,adult.n.01,man,adult
descriptive,18,17,0.39,7.94,2.95,0.94,descriptive,descriptive,a,adj.all,all,NA,NA,NA,NA
enrolls,18,17,0.02,7.94,1.92,0.94,enrolls,enrolls,v,verb.social,social,register.v.01,record.v.01,register,record
redbird,19,17,0.04,7.94,3.05,0.89,redbird,redbird,n,noun.animal,animal,tanager.n.01,oscine.n.01,tanager,oscine
tailless,18,17,0.02,7.94,3.47,0.94,tailless,tailless,a,adj.all,all,NA,NA,NA,NA
whiteness,18,17,0.12,7.94,3.86,0.94,whiteness,whiteness,n,noun.attribute,attribute,achromatic_color.n.01,color.n.01,achromatic_color,color
mom,18,18,430.39,2.22,1.22,1,mom,mom,n,noun.person,person,mother.n.01,parent.n.01,mother,parent
potty,18,18,1.69,2.28,0.83,1,potty,potty,n,noun.artifact,artifact,plumbing_fixture.n.01,fixture.n.01,plumbing_fixture,fixture
spoon,18,18,7.61,2.5,0.79,1,spoon,spoon,n,noun.artifact,artifact,container.n.01,instrumentality.n.03,container,instrumentality
daddy,18,18,185.08,2.56,1.29,1,daddy,daddy,n,noun.person,person,father.n.01,parent.n.01,father,parent
count,18,18,89.96,2.61,0.98,1,count,count,n,noun.quantity,quantity,number.n.02,definite_quantity.n.01,number,definite_quantity
happy,18,18,333.2,2.72,1.6,1,happy,happy,a,adj.all,all,NA,NA,NA,NA
cry,18,18,65.65,2.78,1.66,1,cry,cry,n,noun.communication,communication,utterance.n.01,auditory_communication.n.01,utterance,auditory_communication
eat,18,18,251.88,2.78,1.48,1,eat,eat,v,verb.consumption,consumption,eat.v.02,consume.v.02,eat,consume
snack,18,18,9.14,2.78,1.22,1,snack,snack,n,noun.food,food,meal.n.01,nutriment.n.01,meal,nutriment
big,18,18,682.82,2.89,1.08,1,big,big,a,adj.all,all,NA,NA,NA,NA
stop,18,18,707.27,2.89,1.6,1,stop,stop,n,noun.event,event,ending.n.04,happening.n.01,ending,happening
sock,18,18,8.98,2.94,1.39,1,sock,sock,n,noun.artifact,artifact,hosiery.n.01,footwear.n.01,hosiery,footwear
leg,18,18,56.51,3,1.5,1,leg,leg,n,noun.body,body,limb.n.01,extremity.n.01,limb,extremity
grandpa,18,18,32.57,3.06,1.83,1,grandpa,grandpa,n,noun.person,person,grandparent.n.01,forebear.n.01,grandparent,forebear
see,18,18,2556.73,3.06,1.43,1,see,see,n,noun.location,location,seat.n.05,center.n.01,seat,center
cartoon,18,18,3.76,3.11,1.32,1,cartoon,cartoon,n,noun.communication,communication,wit.n.01,message.n.02,wit,message
clothes,18,18,101.14,3.11,1.41,1,clothes,clothes,n,noun.artifact,artifact,clothing.n.01,covering.n.02,clothing,covering
get,18,18,4583.76,3.17,1.29,1,get,get,n,noun.act,act,return.n.11,tennis_stroke.n.01,return,tennis_stroke
hair,18,18,153.55,3.17,1.76,1,hair,hair,n,noun.body,body,body_covering.n.01,covering.n.01,body_covering,covering
soap,18,18,15.2,3.17,1.1,1,soap,soap,n,noun.artifact,artifact,cleansing_agent.n.01,formulation.n.01,cleansing_agent,formulation
bathtub,18,18,6.1,3.22,1.35,1,bathtub,bathtub,n,noun.artifact,artifact,vessel.n.03,container.n.01,vessel,container
rock,18,18,86.16,3.22,1.17,1,rock,rock,n,noun.object,object,natural_object.n.01,whole.n.02,natural_object,whole
small,18,18,124.96,3.22,1.52,1,small,small,n,noun.body,body,body_part.n.01,part.n.03,body_part,part
towel,18,18,14.16,3.22,1.06,1,towel,towel,n,noun.artifact,artifact,piece_of_cloth.n.01,fabric.n.01,piece_of_cloth,fabric
puppy,18,18,11.45,3.28,1.13,1,puppy,puppy,n,noun.animal,animal,dog.n.01,canine.n.02,dog,canine
chocolate,18,18,29.39,3.33,1.14,1,chocolate,chocolate,n,noun.food,food,beverage.n.01,liquid.n.01,beverage,liquid
hat,18,18,64.18,3.33,1.14,1,hat,hat,n,noun.artifact,artifact,headdress.n.01,clothing.n.01,headdress,clothing
toothpaste,18,18,3.14,3.33,1.46,1,toothpaste,toothpaste,n,noun.artifact,artifact,dentifrice.n.01,cleansing_agent.n.01,dentifrice,cleansing_agent
foot,18,18,64.92,3.44,1.38,1,foot,foot,n,noun.body,body,vertebrate_foot.n.01,extremity.n.05,vertebrate_foot,extremity
noodle,18,18,2.9,3.44,1.98,1,noodle,noodle,n,noun.food,food,pasta.n.02,food.n.02,pasta,food
oink,19,18,1.08,3.44,1.85,0.95,oink,oink,n,noun.event,event,noise.n.01,sound.n.04,noise,sound
sorry,18,18,1167.96,3.44,1.89,1,sorry,sorry,a,adj.all,all,NA,NA,NA,NA
try,18,18,476.75,3.44,2.15,1,try,try,n,noun.act,act,activity.n.01,act.n.02,activity,act
coloring,18,18,1.8,3.5,1.25,1,coloring,coloring,n,noun.food,food,foodstuff.n.02,food.n.01,foodstuff,food
day,18,18,801.82,3.5,1.58,1,day,day,n,noun.time,time,time_unit.n.01,measure.n.02,time_unit,measure
black,18,18,167.94,3.56,1.92,1,black,black,n,noun.attribute,attribute,achromatic_color.n.01,color.n.01,achromatic_color,color
bottle,18,18,50.75,3.56,1.79,1,bottle,bottle,n,noun.artifact,artifact,vessel.n.03,container.n.01,vessel,container
movie,18,18,122.96,3.56,1.54,1,movie,movie,n,noun.communication,communication,product.n.02,creation.n.02,product,creation
need,18,18,1294.9,3.56,1.34,1,need,need,n,noun.state,state,condition.n.01,state.n.02,condition,state
speak,18,18,187.18,3.56,1.38,1,speak,speak,v,verb.communication,communication,communicate.v.02,interact.v.01,communicate,interact
blanket,18,18,12.98,3.61,1.09,1,blanket,blanket,n,noun.artifact,artifact,bedclothes.n.01,cloth_covering.n.01,bedclothes,cloth_covering
kiss,18,18,121.16,3.61,2.25,1,kiss,kiss,n,noun.act,act,touch.n.05,act.n.02,touch,act
lunch,18,18,104.12,3.61,1.69,1,lunch,lunch,n,noun.food,food,meal.n.01,nutriment.n.01,meal,nutriment
night,18,18,866.04,3.61,1.88,1,night,night,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
tooth,18,18,13.57,3.61,1.09,1,tooth,tooth,n,noun.body,body,bone.n.01,connective_tissue.n.01,bone,connective_tissue
boy,18,18,529.82,3.67,1.88,1,boy,boy,n,noun.person,person,male.n.02,person.n.01,male,person
butterfly,18,18,5.51,3.67,2.14,1,butterfly,butterfly,n,noun.animal,animal,lepidopterous_insect.n.01,insect.n.01,lepidopterous_insect,insect
circle,18,18,21.51,3.67,0.91,1,circle,circle,n,noun.shape,shape,ellipse.n.01,conic_section.n.01,ellipse,conic_section
fun,18,18,235.49,3.67,0.97,1,fun,fun,n,noun.act,act,diversion.n.01,activity.n.01,diversion,activity
pie,18,18,28.75,3.67,1.64,1,pie,pie,n,noun.food,food,pastry.n.02,baked_goods.n.01,pastry,baked_goods
splash,18,18,4.22,3.67,2.35,1,splash,splash,n,noun.event,event,noise.n.01,sound.n.04,noise,sound
steps,18,18,24.69,3.67,1.41,1,steps,steps,n,noun.artifact,artifact,stairway.n.01,way.n.06,stairway,way
clown,18,18,15.82,3.72,1.93,1,clown,clown,n,noun.person,person,fool.n.01,simpleton.n.01,fool,simpleton
have,18,18,6161.41,3.72,1.96,1,have,have,n,noun.person,person,person.n.01,causal_agent.n.01,person,causal_agent
nighttime,18,18,2.06,3.72,1.32,1,nighttime,nighttime,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
old,18,18,608.94,3.72,1.36,1,old,old,n,noun.time,time,past.n.01,time.n.05,past,time
put,18,18,828.45,3.72,2.3,1,put,put,n,noun.act,act,option.n.01,derivative_instrument.n.01,option,derivative_instrument
rice,18,18,15.08,3.72,1.41,1,rice,rice,n,noun.food,food,grain.n.02,foodstuff.n.02,grain,foodstuff
sound,18,18,143.39,3.72,1.53,1,sound,sound,n,noun.attribute,attribute,sound_property.n.01,property.n.02,sound_property,property
tummy,18,18,3.47,3.72,1.74,1,tummy,tummy,n,noun.body,body,belly.n.02,adipose_tissue.n.01,belly,adipose_tissue
twirl,18,18,1.31,3.72,1.23,1,twirl,twirl,n,noun.shape,shape,fold.n.01,angular_shape.n.01,fold,angular_shape
yogurt,18,18,2.27,3.72,2.44,1,yogurt,yogurt,n,noun.food,food,dairy_product.n.01,foodstuff.n.02,dairy_product,foodstuff
banana,18,18,10.73,3.78,1.17,1,banana,banana,n,noun.plant,plant,herb.n.01,vascular_plant.n.01,herb,vascular_plant
bellybutton,18,18,0.65,3.78,1.83,1,bellybutton,bellybutton,n,noun.body,body,point.n.02,location.n.01,point,location
brush,18,18,14.16,3.78,1.59,1,brush,brush,n,noun.group,group,vegetation.n.01,collection.n.01,vegetation,collection
popsicle,18,18,1.61,3.78,1.35,1,popsicle,popsicle,n,noun.food,food,frozen_dessert.n.01,dessert.n.01,frozen_dessert,dessert
son,18,18,410.76,3.78,1.26,1,son,son,n,noun.person,person,male_offspring.n.01,male.n.02,male_offspring,male
dirt,18,18,25.69,3.83,1.15,1,dirt,dirt,n,noun.substance,substance,earth.n.02,material.n.01,earth,material
eyeball,18,18,1.84,3.83,1.54,1,eyeball,eyeball,n,noun.body,body,capsule.n.05,structure.n.04,capsule,structure
yell,18,18,18.41,3.83,1.5,1,yell,yell,n,noun.communication,communication,utterance.n.01,auditory_communication.n.01,utterance,auditory_communication
bell,18,18,39.33,3.89,1.68,1,bell,bell,n,noun.artifact,artifact,signaling_device.n.01,device.n.01,signaling_device,device
boot,18,18,11.14,3.89,1.84,1,boot,boot,n,noun.artifact,artifact,footwear.n.02,covering.n.02,footwear,covering
clean,18,18,121.24,3.89,1.49,1,clean,clean,n,noun.act,act,weightlift.n.01,bodybuilding.n.01,weightlift,bodybuilding
crawl,18,18,12.04,3.89,1.23,1,crawl,crawl,n,noun.act,act,motion.n.06,change.n.03,motion,change
lollipop,18,18,1.78,3.89,1.75,1,lollipop,lollipop,n,noun.food,food,frozen_dessert.n.01,dessert.n.01,frozen_dessert,dessert
stick,18,18,97.12,3.89,1.57,1,stick,stick,n,noun.artifact,artifact,implement.n.01,instrumentality.n.03,implement,instrumentality
top,18,18,133.43,3.89,1.53,1,top,top,n,noun.location,location,region.n.01,location.n.01,region,location
air,18,18,139.02,3.94,1.55,1,air,air,n,noun.substance,substance,gas.n.02,fluid.n.02,gas,fluid
airplane,18,18,10.92,3.94,1.55,1,airplane,airplane,n,noun.artifact,artifact,heavier-than-air_craft.n.01,aircraft.n.01,heavier-than-air_craft,aircraft
cow,18,18,25.51,3.94,1.63,1,cow,cow,n,noun.animal,animal,cattle.n.01,bovine.n.01,cattle,bovine
grape,18,18,4,3.94,1.55,1,grape,grape,n,noun.food,food,edible_fruit.n.01,fruit.n.01,edible_fruit,fruit
grass,18,18,16.78,3.94,1.55,1,grass,grass,n,noun.plant,plant,gramineous_plant.n.01,herb.n.01,gramineous_plant,herb
number,18,18,240.94,3.94,1.59,1,number,number,n,noun.attribute,attribute,amount.n.02,magnitude.n.01,amount,magnitude
rabbit,18,18,20.94,3.94,1.26,1,rabbit,rabbit,n,noun.animal,animal,leporid.n.01,lagomorph.n.01,leporid,lagomorph
underwear,18,18,21.67,3.94,1.7,1,underwear,underwear,n,noun.artifact,artifact,undergarment.n.01,garment.n.01,undergarment,garment
yard,18,18,25.06,3.94,1.7,1,yard,yard,n,noun.quantity,quantity,linear_unit.n.01,unit_of_measurement.n.01,linear_unit,unit_of_measurement
candy,18,18,35.78,4,1.94,1,candy,candy,n,noun.food,food,sweet.n.03,dainty.n.01,sweet,dainty
color,18,18,39.43,4,2.87,1,color,color,n,noun.attribute,attribute,visual_property.n.01,property.n.02,visual_property,property
mean,18,18,1243.98,4,1.68,1,mean,mean,n,noun.cognition,cognition,average.n.01,statistic.n.01,average,statistic
meow,18,18,2.94,4,2.5,1,meow,meow,n,noun.event,event,cry.n.05,sound.n.04,cry,sound
paper,18,18,103.35,4,1.28,1,paper,paper,n,noun.substance,substance,material.n.01,substance.n.01,material,substance
smoke,18,18,65.43,4,1.5,1,smoke,smoke,n,noun.phenomenon,phenomenon,aerosol.n.01,cloud.n.01,aerosol,cloud
train,18,18,95.06,4,1.71,1,train,train,n,noun.artifact,artifact,public_transport.n.01,conveyance.n.03,public_transport,conveyance
kick,18,18,73.41,4.06,1.73,1,kick,kick,n,noun.act,act,blow.n.01,stroke.n.12,blow,stroke
pencil,18,18,9.86,4.06,1.8,1,pencil,pencil,n,noun.artifact,artifact,writing_implement.n.01,implement.n.01,writing_implement,implement
schoolteacher,18,18,3.45,4.06,0.94,1,schoolteacher,schoolteacher,n,noun.person,person,teacher.n.01,educator.n.01,teacher,educator
sticky,18,18,5.73,4.06,1.59,1,sticky,sticky,a,adj.all,all,NA,NA,NA,NA
welcome,18,18,179.22,4.06,1.21,1,welcome,welcome,n,noun.state,state,acceptance.n.03,situation.n.01,acceptance,situation
white,18,18,171.45,4.06,1.66,1,white,white,n,noun.person,person,person.n.01,causal_agent.n.01,person,causal_agent
cupcake,18,18,3.27,4.11,1.23,1,cupcake,cupcake,n,noun.food,food,cake.n.03,baked_goods.n.01,cake,baked_goods
draw,18,18,40.41,4.11,1.13,1,draw,draw,n,noun.object,object,gully.n.01,valley.n.01,gully,valley
guy,18,18,762.61,4.11,1.91,1,guy,guy,n,noun.person,person,man.n.01,adult.n.01,man,adult
jelly,18,18,7.12,4.11,2.11,1,jelly,jelly,n,noun.food,food,dainty.n.01,nutriment.n.01,dainty,nutriment
read,18,18,241.22,4.11,1.68,1,read,read,n,noun.communication,communication,publication.n.01,work.n.02,publication,work
square,18,18,31.76,4.11,1.18,1,square,square,n,noun.shape,shape,regular_polygon.n.01,isogon.n.01,regular_polygon,isogon
step,18,18,118.67,4.11,1.37,1,step,step,n,noun.act,act,maneuver.n.04,move.n.01,maneuver,move
toss,18,18,12.39,4.11,1.45,1,toss,toss,n,noun.act,act,throw.n.05,gambling.n.01,throw,gambling
coin,18,18,9.75,4.17,1.25,1,coin,coin,n,noun.possession,possession,coinage.n.01,currency.n.01,coinage,currency
costume,18,18,14.14,4.17,1.95,1,costume,costume,n,noun.artifact,artifact,attire.n.01,clothing.n.01,attire,clothing
feed,18,18,42.39,4.17,1.58,1,feed,feed,n,noun.food,food,food.n.01,substance.n.07,food,substance
popcorn,18,18,9.12,4.17,1.86,1,popcorn,popcorn,n,noun.plant,plant,corn.n.01,cereal.n.01,corn,cereal
silly,18,18,57.1,4.17,1.54,1,silly,silly,n,noun.person,person,child.n.01,juvenile.n.01,child,juvenile
sky,18,18,44.8,4.17,1.89,1,sky,sky,n,noun.object,object,atmosphere.n.05,gas.n.02,atmosphere,gas
sneeze,18,18,2.94,4.17,1.58,1,sneeze,sneeze,n,noun.state,state,reflex.n.01,reaction.n.03,reflex,reaction
swim,18,18,31.8,4.17,1.72,1,swim,swim,n,noun.act,act,water_sport.n.01,sport.n.01,water_sport,sport
turtle,18,18,17.04,4.17,1.58,1,turtle,turtle,n,noun.artifact,artifact,jersey.n.03,shirt.n.01,jersey,shirt
ugly,18,18,42.16,4.17,1.2,1,ugly,ugly,a,adj.all,all,NA,NA,NA,NA
vegetable,18,18,5.71,4.17,2.15,1,vegetable,vegetable,n,noun.food,food,produce.n.01,food.n.02,produce,food
washcloth,18,18,0.37,4.17,2.38,1,washcloth,washcloth,n,noun.artifact,artifact,bath_linen.n.01,linen.n.03,bath_linen,linen
yucky,18,18,0.43,4.17,2.2,1,yucky,yucky,a,adj.all,all,NA,NA,NA,NA
alphabet,18,18,2.49,4.22,1.52,1,alphabet,alphabet,n,noun.communication,communication,character_set.n.01,list.n.01,character_set,list
chin,18,18,12.69,4.22,4.1,1,chin,chin,n,noun.body,body,feature.n.02,body_part.n.01,feature,body_part
clothing,18,18,10.84,4.22,1.93,1,clothing,clothing,n,noun.artifact,artifact,covering.n.02,artifact.n.01,covering,artifact
cook,18,18,45.57,4.22,1.31,1,cook,cook,n,noun.person,person,skilled_worker.n.01,worker.n.01,skilled_worker,worker
granny,18,18,8.43,4.22,2.21,1,granny,granny,n,noun.person,person,grandparent.n.01,forebear.n.01,grandparent,forebear
heaven,18,18,56.61,4.22,1.4,1,heaven,heaven,n,noun.location,location,region.n.01,location.n.01,region,location
parent,18,18,13.14,4.22,1.93,1,parent,parent,n,noun.person,person,genitor.n.01,progenitor.n.01,genitor,progenitor
rest,18,18,212.96,4.22,2.53,1,rest,rest,n,noun.relation,relation,part.n.01,relation.n.01,part,relation
room,18,18,439.51,4.22,1.44,1,room,room,n,noun.artifact,artifact,area.n.05,structure.n.01,area,structure
scare,18,18,33.57,4.22,1.26,1,scare,scare,n,noun.state,state,anxiety.n.01,psychological_state.n.01,anxiety,psychological_state
smell,18,18,83.14,4.22,1.44,1,smell,smell,n,noun.cognition,cognition,sensation.n.01,perception.n.03,sensation,perception
spank,18,18,3.39,4.22,1.99,1,spank,spank,n,noun.act,act,smack.n.06,blow.n.01,smack,blow
stairs,18,18,23.76,4.22,1.86,1,stairs,stairs,n,noun.artifact,artifact,stairway.n.01,way.n.06,stairway,way
stay,18,18,515.65,4.22,2.21,1,stay,stay,n,noun.act,act,act.n.02,event.n.01,act,event
straw,18,18,6.24,4.22,1.26,1,straw,straw,n,noun.substance,substance,plant_fiber.n.01,natural_fiber.n.01,plant_fiber,natural_fiber
trip,18,18,82.39,4.22,1.9,1,trip,trip,n,noun.act,act,journey.n.01,travel.n.01,journey,travel
watermelon,18,18,2.2,4.22,1.11,1,watermelon,watermelon,n,noun.plant,plant,melon.n.02,gourd.n.03,melon,gourd
win,19,18,134.65,4.22,1.31,0.95,win,win,n,noun.event,event,victory.n.01,success.n.01,victory,success
wrong,18,18,523.1,4.22,1.48,1,wrong,wrong,n,noun.attribute,attribute,injustice.n.02,unrighteousness.n.01,injustice,unrighteousness
bag,18,18,94.04,4.28,1.56,1,bag,bag,n,noun.artifact,artifact,container.n.01,instrumentality.n.03,container,instrumentality
behave,18,18,16.24,4.28,1.6,1,behave,behave,v,verb.body,body,NA,NA,NA,NA
bleed,18,18,10.1,4.28,1.56,1,bleed,bleed,v,verb.body,body,exhaust.v.05,NA,exhaust,NA
body,18,18,195.53,4.28,2.32,1,body,body,n,noun.body,body,natural_object.n.01,whole.n.02,natural_object,whole
dresser,18,18,3.57,4.28,1.56,1,dresser,dresser,n,noun.artifact,artifact,furniture.n.01,furnishing.n.02,furniture,furnishing
end,18,18,265.86,4.28,2.61,1,end,end,n,noun.location,location,extremity.n.04,region.n.01,extremity,region
give,18,18,1167.82,4.28,1.93,1,give,give,n,noun.attribute,attribute,elasticity.n.01,physical_property.n.01,elasticity,physical_property
kid,18,18,339.2,4.28,1.56,1,kid,kid,n,noun.person,person,juvenile.n.01,person.n.01,juvenile,person
lettuce,18,18,3.39,4.28,1.41,1,lettuce,lettuce,n,noun.possession,possession,money.n.01,medium_of_exchange.n.01,money,medium_of_exchange
mess,18,18,78.14,4.28,1.45,1,mess,mess,n,noun.state,state,disorderliness.n.01,condition.n.01,disorderliness,condition
playground,18,18,5.1,4.28,1.6,1,playground,playground,n,noun.location,location,area.n.01,region.n.03,area,region
sidewalk,18,18,5.47,4.28,1.6,1,sidewalk,sidewalk,n,noun.artifact,artifact,walk.n.05,path.n.02,walk,path
cheese,18,18,39.04,4.33,1.75,1,cheese,cheese,n,noun.food,food,dairy_product.n.01,foodstuff.n.02,dairy_product,foodstuff
cola,18,18,5.53,4.33,1.97,1,cola,cola,n,noun.plant,plant,dilleniid_dicot_genus.n.01,dicot_genus.n.01,dilleniid_dicot_genus,dicot_genus
dot,18,18,6.63,4.33,1.41,1,dot,dot,n,noun.shape,shape,disk.n.01,round_shape.n.01,disk,round_shape
spaghetti,18,18,5.92,4.33,1.19,1,spaghetti,spaghetti,n,noun.food,food,pasta.n.01,dish.n.02,pasta,dish
stinker,19,18,2.06,4.33,2.11,0.95,stinker,stinker,n,noun.person,person,unpleasant_person.n.01,unwelcome_person.n.01,unpleasant_person,unwelcome_person
summer,18,18,78.67,4.33,1.68,1,summer,summer,n,noun.time,time,season.n.02,time_period.n.01,season,time_period
watch,18,18,330.02,4.33,1.61,1,watch,watch,n,noun.artifact,artifact,timepiece.n.01,measuring_instrument.n.01,timepiece,measuring_instrument
grandfather,18,18,24.33,4.39,1.82,1,grandfather,grandfather,n,noun.person,person,grandparent.n.01,forebear.n.01,grandparent,forebear
hard,18,18,307.84,4.39,2.15,1,hard,hard,a,adj.all,all,NA,NA,NA,NA
stand,18,18,226.2,4.39,1.79,1,stand,stand,n,noun.artifact,artifact,support.n.10,device.n.01,support,device
table,18,18,105.63,4.39,2.12,1,table,table,n,noun.group,group,array.n.01,arrangement.n.02,array,arrangement
cereal,18,18,6.35,4.44,1.89,1,cereal,cereal,n,noun.plant,plant,grass.n.01,gramineous_plant.n.01,grass,gramineous_plant
floor,19,18,100.63,4.44,1.98,0.95,floor,floor,n,noun.artifact,artifact,horizontal_surface.n.01,surface.n.01,horizontal_surface,surface
hurry,18,18,173.65,4.44,1.85,1,hurry,hurry,n,noun.state,state,urgency.n.01,necessity.n.01,urgency,necessity
learn,18,18,118.57,4.44,1.42,1,learn,learn,v,verb.cognition,cognition,NA,NA,NA,NA
policeman,18,18,11.73,4.44,2.01,1,policeman,policeman,n,noun.person,person,lawman.n.01,defender.n.01,lawman,defender
rainstorm,19,18,0.8,4.44,1.46,0.95,rainstorm,rainstorm,n,noun.phenomenon,phenomenon,storm.n.01,atmospheric_phenomenon.n.01,storm,atmospheric_phenomenon
squirrel,18,18,5.47,4.44,1.92,1,squirrel,squirrel,n,noun.animal,animal,rodent.n.01,placental.n.01,rodent,placental
stone,18,18,40.63,4.44,1.2,1,stone,stone,n,noun.object,object,natural_object.n.01,whole.n.02,natural_object,whole
barn,18,18,13.59,4.5,1.62,1,barn,barn,n,noun.artifact,artifact,farm_building.n.01,building.n.01,farm_building,building
dumb,18,18,46.96,4.5,1.5,1,dumb,dumb,a,adj.all,all,NA,NA,NA,NA
friendly,18,18,26.04,4.5,1.72,1,friendly,friendly,n,noun.group,group,military_personnel.n.01,force.n.04,military_personnel,force
goldfish,18,18,3.04,4.5,3.43,1,goldfish,goldfish,n,noun.animal,animal,cyprinid.n.01,cypriniform_fish.n.01,cyprinid,cypriniform_fish
know,18,18,5721.18,4.5,2.12,1,know,know,n,noun.cognition,cognition,knowing.n.01,higher_cognitive_process.n.01,knowing,higher_cognitive_process
noise,18,18,34.88,4.5,2.2,1,noise,noise,n,noun.event,event,sound.n.04,happening.n.01,sound,happening
oatmeal,18,18,3.31,4.5,1.98,1,oatmeal,oatmeal,n,noun.food,food,porridge.n.01,dish.n.02,porridge,dish
scissors,18,18,6.69,4.5,1.86,1,scissors,scissors,n,noun.artifact,artifact,edge_tool.n.01,cutter.n.06,edge_tool,cutter
shoulder,18,18,26.2,4.5,1.42,1,shoulder,shoulder,n,noun.body,body,body_part.n.01,part.n.03,body_part,part
sofa,18,18,5.86,4.5,2.01,1,sofa,sofa,n,noun.artifact,artifact,seat.n.03,furniture.n.01,seat,furniture
use,18,18,343.84,4.5,1.82,1,use,use,n,noun.act,act,activity.n.01,act.n.02,activity,act
wolf,18,18,20.27,4.5,1.79,1,wolf,wolf,n,noun.animal,animal,canine.n.02,carnivore.n.01,canine,carnivore
kindergartener,18,18,0.02,4.56,1.15,1,kindergartener,kindergartener,n,noun.person,person,child.n.01,juvenile.n.01,child,juvenile
pacifier,18,18,0.39,4.56,3.26,1,pacifier,pacifier,n,noun.person,person,mediator.n.01,negotiator.n.01,mediator,negotiator
pretend,18,18,40.31,4.56,1.38,1,pretend,pretend,n,noun.act,act,pretense.n.01,deception.n.02,pretense,deception
scissor,18,18,0.35,4.56,2.36,1,scissor,scissor,v,verb.contact,contact,cut.v.01,separate.v.02,cut,separate
trouble,18,18,223.55,4.56,2.94,1,trouble,trouble,n,noun.cognition,cognition,difficulty.n.02,cognitive_factor.n.01,difficulty,cognitive_factor
