Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,word,word_clean,wn_pos,wn_lexname,wn_lex_clean,wn_level1,wn_level2,wn_level1_name,wn_level2_name
base,19,19,35.37,6.42,2.57,1,base,base,n,noun.artifact,artifact,military_installation.n.01,facility.n.01,military_installation,facility
basement,19,19,21.06,6.74,3.3,1,basement,basement,n,noun.artifact,artifact,floor.n.02,structure.n.01,floor,structure
basket,18,18,13.18,5.67,2.35,1,basket,basket,n,noun.artifact,artifact,container.n.01,instrumentality.n.03,container,instrumentality
bath,1934,1934,31.12,3.23,1.56,1,bath,bath,n,noun.artifact,artifact,vessel.n.03,container.n.01,vessel,container
bathrobe,20,20,1.67,7.9,4.69,1,bathrobe,bathrobe,n,noun.artifact,artifact,robe.n.01,garment.n.01,robe,garment
bathroom,19,19,61.67,3,1.41,1,bathroom,bathroom,n,noun.artifact,artifact,room.n.01,area.n.05,room,area
bathtub,18,18,6.1,3.22,1.35,1,bathtub,bathtub,n,noun.artifact,artifact,vessel.n.03,container.n.01,vessel,container
baton,18,17,2.84,7.94,3.07,0.94,baton,baton,n,noun.artifact,artifact,rod.n.01,implement.n.01,rod,implement
battleship,19,19,1.71,7.58,1.5,1,battleship,battleship,n,noun.artifact,artifact,warship.n.01,ship.n.01,warship,ship
beachball,21,21,#N/A,4.95,1.75,1,beachball,beachball,n,noun.artifact,artifact,ball.n.06,plaything.n.01,ball,plaything
beachwear,19,19,0.04,7.74,2.86,1,beachwear,beachwear,n,noun.artifact,artifact,clothing.n.01,covering.n.02,clothing,covering
bead,19,19,1.12,5.63,1.64,1,bead,bead,n,noun.artifact,artifact,jewelry.n.01,adornment.n.01,jewelry,adornment
beanbag,19,19,0.51,6.11,2.45,1,beanbag,beanbag,n,noun.artifact,artifact,bag.n.01,container.n.01,bag,container
bed,19,19,187.12,2.89,1.41,1,bed,bed,n,noun.artifact,artifact,bedroom_furniture.n.01,furniture.n.01,bedroom_furniture,furniture
bedding,18,18,0.75,6.67,2.66,1,bedding,bedding,n,noun.artifact,artifact,cloth_covering.n.01,covering.n.02,cloth_covering,covering
bedpost,21,21,0.31,6.62,2.16,1,bedpost,bedpost,n,noun.artifact,artifact,support.n.10,device.n.01,support,device
bedroom,21,21,36.71,3.9,1.55,1,bedroom,bedroom,n,noun.artifact,artifact,room.n.01,area.n.05,room,area
bedspread,18,18,0.45,7.72,3.92,1,bedspread,bedspread,n,noun.artifact,artifact,bedclothes.n.01,cloth_covering.n.01,bedclothes,cloth_covering
beehive,19,19,0.86,7.47,5.05,1,beehive,beehive,n,noun.artifact,artifact,workplace.n.01,geographic_point.n.01,workplace,geographic_point
bell,18,18,39.33,3.89,1.68,1,bell,bell,n,noun.artifact,artifact,signaling_device.n.01,device.n.01,signaling_device,device
belt,21,21,24.35,4.62,2.09,1,belt,belt,n,noun.artifact,artifact,loop.n.02,simple_closed_curve.n.01,loop,simple_closed_curve
bench,19,19,9.67,4.21,1.81,1,bench,bench,n,noun.artifact,artifact,seat.n.03,furniture.n.01,seat,furniture
bib,19,19,0.49,4.53,4.25,1,bib,bib,n,noun.artifact,artifact,piece_of_cloth.n.01,fabric.n.01,piece_of_cloth,fabric
bicycle,19,19,6.61,4.26,1.45,1,bicycle,bicycle,n,noun.artifact,artifact,wheeled_vehicle.n.01,container.n.01,wheeled_vehicle,container
bike,19,19,25.88,4.79,1.65,1,bike,bike,n,noun.artifact,artifact,motor_vehicle.n.01,self-propelled_vehicle.n.01,motor_vehicle,self-propelled_vehicle
billboard,18,18,1.35,7.72,2.27,1,billboard,billboard,n,noun.artifact,artifact,signboard.n.01,structure.n.01,signboard,structure
bin,19,19,5.37,4.68,2.67,1,bin,bin,n,noun.artifact,artifact,container.n.01,instrumentality.n.03,container,instrumentality
binoculars,19,19,1.57,6.79,2.04,1,binoculars,binoculars,n,noun.artifact,artifact,optical_instrument.n.01,instrument.n.01,optical_instrument,instrument
birdbath,19,19,0.2,5.95,2.01,1,birdbath,birdbath,n,noun.artifact,artifact,basin.n.01,vessel.n.03,basin,vessel
birdcage,19,19,0.47,5.63,2.45,1,birdcage,birdcage,n,noun.artifact,artifact,cage.n.01,enclosure.n.01,cage,enclosure
birdhouse,21,21,0.25,5.43,1.89,1,birdhouse,birdhouse,n,noun.artifact,artifact,shelter.n.02,protective_covering.n.01,shelter,protective_covering
blackboard,19,19,1.18,5.42,1.07,1,blackboard,blackboard,n,noun.artifact,artifact,sheet.n.06,artifact.n.01,sheet,artifact
blanket,18,18,12.98,3.61,1.09,1,blanket,blanket,n,noun.artifact,artifact,bedclothes.n.01,cloth_covering.n.01,bedclothes,cloth_covering
blender,19,19,1.67,6.84,2.61,1,blender,blender,n,noun.artifact,artifact,mixer.n.04,kitchen_utensil.n.01,mixer,kitchen_utensil
block,19,19,40.53,4.79,3.08,1,block,block,n,noun.artifact,artifact,artifact.n.01,whole.n.02,artifact,whole
blouse,20,20,5.33,6.65,2.58,1,blouse,blouse,n,noun.artifact,artifact,top.n.10,woman's_clothing.n.01,top,woman's_clothing
boat,19,19,95.78,3.84,1.46,1,boat,boat,n,noun.artifact,artifact,vessel.n.02,craft.n.02,vessel,craft
boater,18,16,0.02,7.06,3.43,0.89,boater,boater,n,noun.artifact,artifact,hat.n.01,headdress.n.01,hat,headdress
bonnet,18,18,1.86,6.83,2.28,1,bonnet,bonnet,n,noun.artifact,artifact,hat.n.01,headdress.n.01,hat,headdress
bookcase,19,19,0.94,5.63,2.89,1,bookcase,bookcase,n,noun.artifact,artifact,furniture.n.01,furnishing.n.02,furniture,furnishing
bookmarker,20,20,0.02,6.75,2.51,1,bookmarker,bookmarker,n,noun.artifact,artifact,marker.n.01,artifact.n.01,marker,artifact
bookshelf,19,19,0.33,7.68,3.92,1,bookshelf,bookshelf,n,noun.artifact,artifact,shelf.n.01,support.n.10,shelf,support
bookshop,19,19,0.8,6.89,1.97,1,bookshop,bookshop,n,noun.artifact,artifact,shop.n.01,mercantile_establishment.n.01,shop,mercantile_establishment
bookstore,20,20,3.92,6.45,2.35,1,bookstore,bookstore,n,noun.artifact,artifact,shop.n.01,mercantile_establishment.n.01,shop,mercantile_establishment
boot,18,18,11.14,3.89,1.84,1,boot,boot,n,noun.artifact,artifact,footwear.n.02,covering.n.02,footwear,covering
booth,19,19,20.37,7.16,1.61,1,booth,booth,n,noun.artifact,artifact,table.n.02,furniture.n.01,table,furniture
bootie,18,18,0.16,6.89,4.1,1,bootie,bootie,n,noun.artifact,artifact,slipper.n.01,footwear.n.02,slipper,footwear
boots,21,21,19.16,4.86,2.71,1,boots,boots,n,noun.artifact,artifact,footwear.n.02,covering.n.02,footwear,covering
bottle,18,18,50.75,3.56,1.79,1,bottle,bottle,n,noun.artifact,artifact,vessel.n.03,container.n.01,vessel,container
bow,21,21,20.27,4.95,2.22,1,bow,bow,n,noun.artifact,artifact,knot.n.02,fastener.n.02,knot,fastener
bowl,19,19,21.45,4.26,2.28,1,bowl,bowl,n,noun.artifact,artifact,vessel.n.03,container.n.01,vessel,container
bowtie,18,18,0.12,7.94,2.8,1,bowtie,bowtie,n,noun.artifact,artifact,necktie.n.01,neckwear.n.01,necktie,neckwear
box,20,20,89.75,4.3,1.66,1,box,box,n,noun.artifact,artifact,container.n.01,instrumentality.n.03,container,instrumentality
brace,18,18,6.25,7.89,1.78,1,brace,brace,n,noun.artifact,artifact,support.n.10,device.n.01,support,device
bracelet,19,19,7.8,5.68,2.58,1,bracelet,bracelet,n,noun.artifact,artifact,band.n.07,strip.n.02,band,strip
brake,19,19,5.98,5.95,2.22,1,brake,brake,n,noun.artifact,artifact,restraint.n.06,device.n.01,restraint,device
breadbox,20,20,0.12,6.8,3.33,1,breadbox,breadbox,n,noun.artifact,artifact,container.n.01,instrumentality.n.03,container,instrumentality
brick,21,21,10.18,6.43,2.09,1,brick,brick,n,noun.artifact,artifact,ceramic.n.01,instrumentality.n.03,ceramic,instrumentality
bridge,19,19,45.71,5.58,2.34,1,bridge,bridge,n,noun.artifact,artifact,structure.n.01,artifact.n.01,structure,artifact
briefcase,19,19,8.59,6.37,1.67,1,briefcase,briefcase,n,noun.artifact,artifact,case.n.05,container.n.01,case,container
broom,18,18,4.76,5.5,2.46,1,broom,broom,n,noun.artifact,artifact,cleaning_implement.n.01,implement.n.01,cleaning_implement,implement
broomstick,19,19,0.84,6.11,2.4,1,broomstick,broomstick,n,noun.artifact,artifact,handle.n.01,appendage.n.03,handle,appendage
buck,19,19,33.75,7.68,3.16,1,buck,buck,n,noun.artifact,artifact,horse.n.02,gymnastic_apparatus.n.01,horse,gymnastic_apparatus
bucket,18,18,10.02,5.61,2.4,1,bucket,bucket,n,noun.artifact,artifact,vessel.n.03,container.n.01,vessel,container
buckle,19,19,5.04,6.42,3.49,1,buckle,buckle,n,noun.artifact,artifact,fastener.n.02,restraint.n.06,fastener,restraint
buffet,19,19,4.43,7.58,2.59,1,buffet,buffet,n,noun.artifact,artifact,furniture.n.01,furnishing.n.02,furniture,furnishing
buggy,21,19,2.49,6.95,2.7,0.9,buggy,buggy,n,noun.artifact,artifact,carriage.n.02,horse-drawn_vehicle.n.01,carriage,horse-drawn_vehicle
building,19,19,99.57,6.16,2.48,1,building,building,n,noun.artifact,artifact,structure.n.01,artifact.n.01,structure,artifact
bulldozer,18,18,1.29,5.61,1.72,1,bulldozer,bulldozer,n,noun.artifact,artifact,tractor.n.01,self-propelled_vehicle.n.01,tractor,self-propelled_vehicle
bullet,20,20,38.24,6.7,2.13,1,bullet,bullet,n,noun.artifact,artifact,projectile.n.01,weapon.n.01,projectile,weapon
bumper,19,19,3.55,7.32,2.29,1,bumper,bumper,n,noun.artifact,artifact,glass.n.02,container.n.01,glass,container
bunk,21,21,6.27,5.62,2.52,1,bunk,bunk,n,noun.artifact,artifact,manger.n.01,container.n.01,manger,container
bus,20,20,74.18,3.85,1.57,1,bus,bus,n,noun.artifact,artifact,public_transport.n.01,conveyance.n.03,public_transport,conveyance
butt,22,22,38.57,3.73,1.86,1,butt,butt,n,noun.artifact,artifact,stock.n.15,handle.n.01,stock,handle
buttery,20,19,0.33,6.16,2.52,0.95,buttery,buttery,n,noun.artifact,artifact,storeroom.n.01,room.n.01,storeroom,room
button,18,18,28.25,4.78,2.07,1,button,button,n,noun.artifact,artifact,fastener.n.02,restraint.n.06,fastener,restraint
buttonhole,19,19,0.22,6.84,2.39,1,buttonhole,buttonhole,n,noun.artifact,artifact,hole.n.02,opening.n.10,hole,opening
buzzer,19,18,3.94,5.72,1.78,0.95,buzzer,buzzer,n,noun.artifact,artifact,push_button.n.01,switch.n.01,push_button,switch
cab,18,18,35.8,6.94,2.86,1,cab,cab,n,noun.artifact,artifact,compartment.n.02,room.n.01,compartment,room
cabin,18,18,19.65,6.39,2.06,1,cabin,cabin,n,noun.artifact,artifact,compartment.n.02,room.n.01,compartment,room
cabinet,18,18,8.33,6.06,2.39,1,cabinet,cabinet,n,noun.artifact,artifact,furniture.n.01,furnishing.n.02,furniture,furnishing
caboose,18,18,0.59,6.44,2.66,1,caboose,caboose,n,noun.artifact,artifact,kitchen.n.01,room.n.01,kitchen,room
cafeteria,20,20,5.67,7.15,2.74,1,cafeteria,cafeteria,n,noun.artifact,artifact,restaurant.n.01,building.n.01,restaurant,building
cage,18,18,20.27,5.06,1.3,1,cage,cage,n,noun.artifact,artifact,enclosure.n.01,area.n.05,enclosure,area
cake,19,19,45.06,3.26,2.28,1,cake,cake,n,noun.artifact,artifact,block.n.01,artifact.n.01,block,artifact
camera,18,18,57,6,1.71,1,camera,camera,n,noun.artifact,artifact,photographic_equipment.n.01,equipment.n.01,photographic_equipment,equipment
camp,18,18,51.22,5.78,1.73,1,camp,camp,n,noun.artifact,artifact,military_quarters.n.01,living_quarters.n.01,military_quarters,living_quarters
can,19,19,5247.45,4.32,2.26,1,can,can,n,noun.artifact,artifact,container.n.01,instrumentality.n.03,container,instrumentality
candle,19,19,8.02,5.37,1.64,1,candle,candle,n,noun.artifact,artifact,lamp.n.01,source_of_illumination.n.01,lamp,source_of_illumination
candlestick,18,18,0.49,5.61,1.82,1,candlestick,candlestick,n,noun.artifact,artifact,holder.n.01,holding_device.n.01,holder,holding_device
cane,19,19,8.33,5.74,1.97,1,cane,cane,n,noun.artifact,artifact,walking_stick.n.01,stick.n.01,walking_stick,stick
cannon,20,20,8.71,7.9,2.75,1,cannon,cannon,n,noun.artifact,artifact,artillery.n.01,armament.n.01,artillery,armament
cannonball,18,18,1.43,6.39,1.72,1,cannonball,cannonball,n,noun.artifact,artifact,projectile.n.01,weapon.n.01,projectile,weapon
canoe,19,19,3.57,6.63,1.54,1,canoe,canoe,n,noun.artifact,artifact,small_boat.n.01,boat.n.01,small_boat,boat
cap,19,19,18.75,5.53,2.01,1,cap,cap,n,noun.artifact,artifact,headdress.n.01,clothing.n.01,headdress,clothing
car,19,19,483.06,3.37,1.95,1,car,car,n,noun.artifact,artifact,motor_vehicle.n.01,self-propelled_vehicle.n.01,motor_vehicle,self-propelled_vehicle
card,20,20,85.43,6.2,2.26,1,card,card,n,noun.artifact,artifact,paper.n.01,material.n.01,paper,material
carousel,19,19,1.43,6.68,2.52,1,carousel,carousel,n,noun.artifact,artifact,conveyer_belt.n.01,belt.n.01,conveyer_belt,belt
carpet,19,19,11.65,6.05,3.24,1,carpet,carpet,n,noun.artifact,artifact,furnishing.n.02,instrumentality.n.03,furnishing,instrumentality
carpeting,19,19,0.57,6.37,2.59,1,carpeting,carpeting,n,noun.artifact,artifact,furnishing.n.02,instrumentality.n.03,furnishing,instrumentality
carriage,19,19,7.47,5.84,3.66,1,carriage,carriage,n,noun.artifact,artifact,car.n.02,wheeled_vehicle.n.01,car,wheeled_vehicle
cart,19,19,9.04,6.16,2.32,1,cart,cart,n,noun.artifact,artifact,wagon.n.01,wheeled_vehicle.n.01,wagon,wheeled_vehicle
cartwheel,18,18,0.29,5.94,1.3,1,cartwheel,cartwheel,n,noun.artifact,artifact,wheel.n.01,machine.n.04,wheel,machine
cassette,19,19,1.82,6.37,2.54,1,cassette,cassette,n,noun.artifact,artifact,container.n.01,instrumentality.n.03,container,instrumentality
castle,20,20,21.55,5.8,2.48,1,castle,castle,n,noun.artifact,artifact,mansion.n.02,house.n.01,mansion,house
ceiling,20,20,8.35,4.75,1.68,1,ceiling,ceiling,n,noun.artifact,artifact,upper_surface.n.01,side.n.05,upper_surface,side
chainsaw,18,18,1.08,7,1.78,1,chainsaw,chainsaw,n,noun.artifact,artifact,power_saw.n.01,power_tool.n.01,power_saw,power_tool
chair,21,21,49.24,3.43,1.33,1,chair,chair,n,noun.artifact,artifact,seat.n.03,furniture.n.01,seat,furniture
chalkboard,18,18,0.24,5.78,1.48,1,chalkboard,chalkboard,n,noun.artifact,artifact,sheet.n.06,artifact.n.01,sheet,artifact
chapel,19,19,7.96,6.95,2.9,1,chapel,chapel,n,noun.artifact,artifact,place_of_worship.n.01,building.n.01,place_of_worship,building
checkerboard,19,19,0.1,6.74,2.56,1,checkerboard,checkerboard,n,noun.artifact,artifact,board.n.09,surface.n.01,board,surface
chime,18,18,0.92,7.83,2.57,1,chime,chime,n,noun.artifact,artifact,percussion_instrument.n.01,musical_instrument.n.01,percussion_instrument,musical_instrument
chimney,19,19,4.18,6.58,2.12,1,chimney,chimney,n,noun.artifact,artifact,flue.n.03,conduit.n.01,flue,conduit
choke,19,19,6.47,6.11,2.23,1,choke,choke,n,noun.artifact,artifact,coil.n.06,reactor.n.01,coil,reactor
chopsticks,21,21,1.82,7.85,2.4,1,chopsticks,chopsticks,n,noun.artifact,artifact,tableware.n.01,ware.n.01,tableware,ware
chute,19,19,3.61,7.68,2.43,1,chute,chute,n,noun.artifact,artifact,rescue_equipment.n.01,equipment.n.01,rescue_equipment,equipment
cigar,1924,1924,12.94,7.67,2.93,1,cigar,cigar,n,noun.artifact,artifact,roll_of_tobacco.n.01,tobacco.n.01,roll_of_tobacco,tobacco
cigarette,18,18,26.61,6.39,3.71,1,cigarette,cigarette,n,noun.artifact,artifact,roll_of_tobacco.n.01,tobacco.n.01,roll_of_tobacco,tobacco
classroom,19,19,4.45,5.63,1.74,1,classroom,classroom,n,noun.artifact,artifact,room.n.01,area.n.05,room,area
cleaner,21,21,6.92,5.76,2.7,1,cleaner,cleaner,n,noun.artifact,artifact,formulation.n.01,compound.n.02,formulation,compound
clip,18,18,5.69,6.61,2.62,1,clip,clip,n,noun.artifact,artifact,supply_chamber.n.01,mechanical_device.n.01,supply_chamber,mechanical_device
clipboard,21,21,0.75,7.76,1.95,1,clipboard,clipboard,n,noun.artifact,artifact,writing_board.n.01,work_surface.n.01,writing_board,work_surface
cloak,19,19,3,6.95,2.41,1,cloak,cloak,n,noun.artifact,artifact,covering.n.02,artifact.n.01,covering,artifact
clock,19,19,58.63,4.42,1.46,1,clock,clock,n,noun.artifact,artifact,timepiece.n.01,measuring_instrument.n.01,timepiece,measuring_instrument
closet,19,19,27.08,5,1.8,1,closet,closet,n,noun.artifact,artifact,storage_space.n.01,area.n.05,storage_space,area
cloth,20,20,6.1,5.3,1.13,1,cloth,cloth,n,noun.artifact,artifact,artifact.n.01,whole.n.02,artifact,whole
clothes,18,18,101.14,3.11,1.41,1,clothes,clothes,n,noun.artifact,artifact,clothing.n.01,covering.n.02,clothing,covering
clothesline,21,21,0.41,6.67,2.99,1,clothesline,clothesline,n,noun.artifact,artifact,cord.n.01,line.n.18,cord,line
clothespin,20,18,0.29,7.83,4.12,0.9,clothespin,clothespin,n,noun.artifact,artifact,fastener.n.02,restraint.n.06,fastener,restraint
clothing,18,18,10.84,4.22,1.93,1,clothing,clothing,n,noun.artifact,artifact,covering.n.02,artifact.n.01,covering,artifact
cloverleaf,18,17,0.2,6.35,2.03,0.94,cloverleaf,cloverleaf,n,noun.artifact,artifact,interchange.n.01,junction.n.01,interchange,junction
clubhouse,18,18,1.61,7.44,2.01,1,clubhouse,clubhouse,n,noun.artifact,artifact,building.n.01,structure.n.01,building,structure
coat,19,19,42.08,3.58,1.22,1,coat,coat,n,noun.artifact,artifact,overgarment.n.01,garment.n.01,overgarment,garment
cobweb,18,18,0.2,7.5,4.09,1,cobweb,cobweb,n,noun.artifact,artifact,fabric.n.01,artifact.n.01,fabric,artifact
coffeepot,19,19,0.41,5.53,2.52,1,coffeepot,coffeepot,n,noun.artifact,artifact,pot.n.01,vessel.n.03,pot,vessel
coffin,19,19,9.04,7.79,2.51,1,coffin,coffin,n,noun.artifact,artifact,box.n.01,container.n.01,box,container
collar,18,18,10.51,6.56,1.85,1,collar,collar,n,noun.artifact,artifact,band.n.07,strip.n.02,band,strip
comb,18,18,6.06,5.5,2.2,1,comb,comb,n,noun.artifact,artifact,device.n.01,instrumentality.n.03,device,instrumentality
combine,19,19,2.22,7.47,2.57,1,combine,combine,n,noun.artifact,artifact,harvester.n.02,farm_machine.n.01,harvester,farm_machine
cone,18,18,2.92,4.67,2.57,1,cone,cone,n,noun.artifact,artifact,artifact.n.01,whole.n.02,artifact,whole
confetti,18,18,0.9,7.39,2.99,1,confetti,confetti,n,noun.artifact,artifact,paper.n.01,material.n.01,paper,material
container,22,22,4.29,6.5,2.65,1,container,container,n,noun.artifact,artifact,instrumentality.n.03,artifact.n.01,instrumentality,artifact
cooker,19,19,0.67,6.95,2.59,1,cooker,cooker,n,noun.artifact,artifact,cooking_utensil.n.01,kitchen_utensil.n.01,cooking_utensil,kitchen_utensil
cooler,18,18,7.06,6.11,1.53,1,cooler,cooler,n,noun.artifact,artifact,refrigerator.n.01,white_goods.n.01,refrigerator,white_goods
cord,19,19,7.02,6,2.13,1,cord,cord,n,noun.artifact,artifact,line.n.18,artifact.n.01,line,artifact
corkscrew,18,18,1.12,7.78,2.26,1,corkscrew,corkscrew,n,noun.artifact,artifact,bottle_opener.n.01,opener.n.03,bottle_opener,opener
costume,18,18,14.14,4.17,1.95,1,costume,costume,n,noun.artifact,artifact,attire.n.01,clothing.n.01,attire,clothing
cosy,22,20,2.02,7.54,3.53,0.91,cosy,cosy,n,noun.artifact,artifact,cloth_covering.n.01,covering.n.02,cloth_covering,covering
cot,19,19,2,7.53,2.32,1,cot,cot,n,noun.artifact,artifact,sheath.n.01,protective_covering.n.01,sheath,protective_covering
couch,19,19,23.47,3.74,1.85,1,couch,couch,n,noun.artifact,artifact,seat.n.03,furniture.n.01,seat,furniture
counter,19,19,13.9,7.11,3.48,1,counter,counter,n,noun.artifact,artifact,table.n.02,furniture.n.01,table,furniture
cover,19,19,94.27,5.42,2.95,1,cover,cover,n,noun.artifact,artifact,covering.n.02,artifact.n.01,covering,artifact
cowbell,19,19,0.2,7.42,2.85,1,cowbell,cowbell,n,noun.artifact,artifact,bell.n.01,signaling_device.n.01,bell,signaling_device
cradle,18,18,2.84,5.22,2.13,1,cradle,cradle,n,noun.artifact,artifact,baby_bed.n.01,furniture.n.01,baby_bed,furniture
crate,18,18,4.1,7.06,2.29,1,crate,crate,n,noun.artifact,artifact,box.n.01,container.n.01,box,container
crayon,20,20,0.41,3.2,1.47,1,crayon,crayon,n,noun.artifact,artifact,writing_implement.n.01,implement.n.01,writing_implement,implement
crib,20,20,6.2,6.05,4.16,1,crib,crib,n,noun.artifact,artifact,baby_bed.n.01,furniture.n.01,baby_bed,furniture
cross,19,19,55.04,4.74,1.76,1,cross,cross,n,noun.artifact,artifact,structure.n.01,artifact.n.01,structure,artifact
crosswalk,18,18,0.41,6.61,1.69,1,crosswalk,crosswalk,n,noun.artifact,artifact,path.n.02,way.n.06,path,way
crutch,19,19,1.31,7.21,2.86,1,crutch,crutch,n,noun.artifact,artifact,staff.n.02,stick.n.01,staff,stick
cubby,19,18,0.78,6.06,2.71,0.95,cubby,cubby,n,noun.artifact,artifact,room.n.01,area.n.05,room,area
cubbyhole,18,18,0.1,6.5,3.84,1,cubbyhole,cubbyhole,n,noun.artifact,artifact,compartment.n.01,space.n.02,compartment,space
cup,21,21,51.65,3.57,1.99,1,cup,cup,n,noun.artifact,artifact,container.n.01,instrumentality.n.03,container,instrumentality
cupboard,18,18,2.49,6.39,2.45,1,cupboard,cupboard,n,noun.artifact,artifact,storage_space.n.01,area.n.05,storage_space,area
curb,21,21,4.1,6.81,2.99,1,curb,curb,n,noun.artifact,artifact,edge.n.03,side.n.05,edge,side
curler,18,16,0.1,7.62,3.54,0.89,curler,curler,n,noun.artifact,artifact,mechanical_device.n.01,mechanism.n.05,mechanical_device,mechanism
curtain,20,20,10.29,4.95,1.23,1,curtain,curtain,n,noun.artifact,artifact,furnishing.n.02,instrumentality.n.03,furnishing,instrumentality
cushion,19,19,2.16,5.53,2.39,1,cushion,cushion,n,noun.artifact,artifact,damper.n.02,device.n.01,damper,device
cutout,18,18,0.29,6.94,2.48,1,cutout,cutout,n,noun.artifact,artifact,switch.n.01,control.n.09,switch,control
dairy,20,20,2.78,6.85,2.48,1,dairy,dairy,n,noun.artifact,artifact,farm.n.01,workplace.n.01,farm,workplace
dam,19,19,5.75,6.58,1.54,1,dam,dam,n,noun.artifact,artifact,barrier.n.01,obstruction.n.01,barrier,obstruction
dart,21,21,1.92,7.38,2.97,1,dart,dart,n,noun.artifact,artifact,projectile.n.01,weapon.n.01,projectile,weapon
deck,20,20,23.76,6.45,2.76,1,deck,deck,n,noun.artifact,artifact,platform.n.01,horizontal_surface.n.01,platform,horizontal_surface
decoration,18,18,1.84,5.94,1.92,1,decoration,decoration,n,noun.artifact,artifact,artifact.n.01,whole.n.02,artifact,whole
desk,18,18,43.9,5.56,2.2,1,desk,desk,n,noun.artifact,artifact,table.n.02,furniture.n.01,table,furniture
destroyer,19,19,3.63,7.74,2.1,1,destroyer,destroyer,n,noun.artifact,artifact,warship.n.01,ship.n.01,warship,ship
dial,19,19,8.86,6.68,3.16,1,dial,dial,n,noun.artifact,artifact,face.n.08,front.n.04,face,front
